region,channel,service_type,plan_type,customer_type,address_verified,network_available,inventory_available,credit_check_passed,installation_required,monthly_charge,previous_failed_orders,order_result
North,Online,Fiber,Basic,Existing,1,1,0,1,0,142.05329203531767,0,0
North,Online,DSL,Basic,Existing,1,1,1,1,0,137.831740803218,1,0
South,Online,5G,Standard,New,1,1,1,1,1,67.41956682298648,1,0
West,Phone,Fiber,Basic,Existing,1,1,1,1,0,93.11090506882084,1,0
North,Phone,DSL,Premium,New,1,1,0,1,0,42.72283645081874,0,0
West,Online,5G,Basic,New,1,1,1,1,0,68.43508541323408,1,0
South,Online,DSL,Premium,New,1,1,1,0,0,124.58066965260335,0,0
West,Phone,DSL,Standard,New,0,1,1,1,1,100.40383550761554,0,0
North,Phone,5G,Standard,Existing,1,1,1,1,1,133.95930257105704,0,0
West,Online,Fiber,Standard,New,0,1,1,1,0,107.38814000609455,0,0
North,Phone,Fiber,Basic,Existing,1,1,1,0,1,54.97809616916521,0,0
North,Store,Fiber,Standard,Existing,1,1,1,1,0,146.65635903903024,0,0
North,Store,Fiber,Standard,New,1,1,1,1,1,191.1697094148284,0,0
South,Store,DSL,Premium,New,1,1,1,1,1,83.74855712578238,1,0
West,Phone,Fiber,Basic,New,1,1,0,1,0,73.21421402878636,0,0
South,Online,Fiber,Basic,Existing,1,0,0,1,0,174.08972571817262,0,1
West,Online,DSL,Standard,New,0,1,1,1,1,83.35945865232131,1,0
South,Online,DSL,Basic,Existing,1,1,1,1,1,100.466754571005,1,0
East,Phone,5G,Standard,Existing,1,1,0,1,1,75.54998183344841,1,0
North,Phone,DSL,Premium,Existing,1,1,1,1,1,140.57843341991386,2,0
North,Store,5G,Basic,Existing,1,1,1,1,1,112.0104922339123,0,0
South,Phone,5G,Basic,New,1,0,0,1,1,99.18384776506188,1,1
East,Store,Fiber,Premium,New,1,1,1,1,0,81.71996700656614,0,0
North,Store,Fiber,Basic,New,0,1,1,1,0,192.73938504942925,0,0
West,Online,Fiber,Standard,New,1,0,1,1,0,53.66896126540848,3,1
South,Phone,DSL,Basic,New,1,1,1,1,1,83.90090031633186,1,0
North,Online,DSL,Basic,New,1,1,0,1,0,95.33638899803059,2,0
North,Online,Fiber,Premium,Existing,1,1,1,1,0,170.82365729179065,1,0
South,Phone,Fiber,Premium,New,1,1,0,1,0,192.27690635815563,0,0
South,Phone,DSL,Standard,Existing,0,1,1,1,1,41.23381583327905,0,0
West,Store,5G,Basic,Existing,1,1,0,1,0,193.57877424170266,0,0
West,Store,5G,Basic,Existing,1,1,1,1,0,193.919973786167,1,0
North,Store,Fiber,Premium,Existing,1,0,0,1,0,185.81544857844546,1,1
North,Store,Fiber,Standard,New,1,1,1,1,0,187.14498797971558,1,0
South,Online,Fiber,Basic,New,0,1,1,1,0,168.41616091204142,2,0
North,Online,5G,Standard,Existing,0,0,1,1,1,88.0258025027915,0,1
North,Phone,Fiber,Basic,Existing,1,1,1,1,1,168.21256102311108,0,0
South,Store,5G,Premium,New,1,1,1,1,0,118.25495196069127,0,0
North,Store,DSL,Premium,Existing,1,1,1,1,0,126.48205446083138,0,0
North,Store,DSL,Premium,New,1,1,1,1,0,43.669058855415486,1,0
East,Online,DSL,Premium,Existing,1,1,1,0,0,116.02483086745136,1,0
West,Phone,Fiber,Premium,Existing,1,1,1,0,0,83.33973577772417,0,0
South,Online,DSL,Premium,New,1,1,1,1,0,93.98608854132753,1,0
East,Phone,5G,Standard,New,1,1,1,1,1,116.07299311109948,0,0
West,Phone,5G,Premium,New,0,1,1,1,0,150.06393042526764,0,0
West,Online,5G,Standard,New,1,1,1,1,0,52.136023588974645,0,0
West,Online,Fiber,Premium,New,1,1,1,1,0,136.72367887343455,0,0
East,Phone,Fiber,Basic,New,1,1,1,1,1,88.059327392239,0,0
East,Online,5G,Basic,New,1,1,1,1,1,172.34103734013385,2,0
West,Online,5G,Basic,Existing,1,1,1,0,1,183.0489025644202,0,0
North,Phone,5G,Standard,New,1,1,1,1,0,55.94269177570144,2,0
North,Phone,5G,Premium,Existing,0,1,1,1,0,179.96109913937136,1,0
East,Store,DSL,Standard,New,1,1,1,1,0,126.5908507824949,1,0
East,Online,5G,Premium,New,1,1,1,1,1,66.21605050477008,1,0
East,Phone,Fiber,Basic,Existing,0,1,1,1,0,41.515148749045835,0,0
West,Online,Fiber,Standard,Existing,1,1,1,1,1,136.7235094185193,0,0
North,Online,Fiber,Premium,Existing,1,1,1,1,1,125.12904470027163,1,0
East,Phone,Fiber,Standard,Existing,1,1,1,1,1,154.50745048229905,0,0
East,Store,Fiber,Standard,New,1,1,1,1,0,121.08491247027088,0,0
South,Phone,5G,Basic,New,1,1,1,1,0,43.55889747847623,1,0
West,Phone,5G,Basic,New,1,1,1,1,0,109.22240361159268,2,0
South,Online,DSL,Basic,New,1,1,0,0,0,174.57945698230887,0,1
North,Store,DSL,Basic,New,1,1,1,1,0,101.21891930029574,1,0
South,Phone,DSL,Basic,Existing,1,1,1,1,1,81.95254489892898,0,0
South,Online,5G,Premium,New,1,1,1,1,1,86.58460559251415,2,0
South,Phone,DSL,Premium,New,0,1,1,1,1,56.8459948335928,5,0
West,Online,5G,Basic,Existing,1,1,1,0,1,101.38299170632776,0,0
North,Phone,Fiber,Basic,Existing,1,1,1,1,0,164.5787361390465,2,0
South,Store,5G,Basic,Existing,1,1,1,1,1,49.61742354269003,0,0
West,Phone,5G,Standard,New,1,1,0,1,0,186.6764925584803,0,0
North,Online,Fiber,Basic,Existing,1,1,1,1,0,112.14728487317998,0,0
East,Phone,Fiber,Premium,Existing,1,1,1,1,0,145.1349640737776,0,0
South,Store,Fiber,Premium,Existing,1,1,1,1,1,99.71482035524629,1,0
North,Store,DSL,Standard,Existing,1,1,1,1,0,82.68131471076317,0,0
South,Store,DSL,Premium,Existing,1,1,1,1,1,55.10165263717474,1,0
East,Store,DSL,Basic,New,1,1,1,1,1,115.4466975079111,0,0
North,Online,Fiber,Standard,New,1,1,1,1,1,107.02032796576918,1,0
West,Phone,DSL,Standard,Existing,1,0,1,1,0,131.5713701179226,0,0
North,Store,Fiber,Premium,Existing,1,1,1,1,0,104.2999024479833,3,0
West,Phone,Fiber,Basic,Existing,0,1,1,1,0,111.63065170319197,0,0
North,Online,Fiber,Basic,Existing,1,1,0,1,0,166.11320570522042,1,0
West,Phone,DSL,Basic,Existing,1,1,1,0,0,60.30134638996859,0,0
East,Phone,DSL,Standard,Existing,1,1,1,1,1,105.2379523570488,2,0
East,Store,Fiber,Premium,New,1,1,1,1,1,62.330322750387595,0,0
East,Store,DSL,Premium,Existing,1,1,1,1,1,189.9702459909432,1,0
North,Online,5G,Premium,Existing,1,1,0,1,0,172.62258265148853,1,0
East,Phone,DSL,Basic,Existing,1,1,1,0,0,175.51552566395392,0,0
South,Online,Fiber,Standard,Existing,1,1,1,1,0,61.93856311017367,1,0
East,Online,Fiber,Standard,New,0,1,1,1,1,180.05285662405277,1,0
West,Online,Fiber,Premium,Existing,1,1,1,1,0,62.91082865090878,1,0
West,Store,5G,Premium,New,1,1,0,1,0,114.55707330062454,1,0
West,Store,Fiber,Standard,Existing,1,1,1,1,1,56.008904115517325,2,0
North,Phone,Fiber,Premium,Existing,1,1,1,1,1,188.81857341394888,0,0
South,Phone,DSL,Standard,Existing,1,1,1,1,0,197.40149393069723,0,0
East,Phone,5G,Standard,Existing,1,0,1,1,1,107.72349899133955,1,0
South,Store,DSL,Premium,New,1,1,1,1,0,191.89071623554233,0,0
South,Store,Fiber,Standard,Existing,1,0,1,1,0,54.85361532221857,0,0
West,Online,Fiber,Standard,New,1,1,1,1,0,185.7044634212183,0,0
West,Store,5G,Premium,New,1,1,1,1,1,95.09823023250766,2,0
West,Online,Fiber,Premium,Existing,0,1,1,1,1,146.83890549916913,1,0
North,Online,5G,Premium,New,1,1,1,1,0,97.24199150984786,0,0
South,Store,DSL,Standard,New,1,0,1,1,0,135.8264055857843,2,1
South,Online,5G,Premium,Existing,1,0,1,1,0,76.68099028643556,0,0
North,Online,DSL,Premium,Existing,0,1,1,1,0,140.00469796215714,0,0
North,Phone,Fiber,Standard,Existing,1,1,1,1,0,121.44939867411047,1,0
North,Online,DSL,Standard,Existing,1,0,1,1,1,97.9679965630659,1,0
South,Store,DSL,Premium,Existing,1,1,1,1,1,110.27059324350644,1,0
South,Store,DSL,Premium,Existing,1,1,1,1,0,119.88551634571998,0,0
West,Online,5G,Standard,New,1,1,1,1,0,106.55682671406153,0,0
West,Phone,DSL,Standard,Existing,1,1,0,1,1,51.163625753980725,0,0
South,Store,5G,Basic,New,1,1,1,1,0,165.99260757929167,1,0
West,Store,5G,Standard,Existing,1,1,1,1,0,146.29071625324104,1,0
North,Phone,5G,Standard,New,1,1,1,1,1,148.98369962582194,0,0
East,Online,Fiber,Basic,New,1,1,1,1,0,48.2357971505113,1,0
West,Store,Fiber,Premium,New,1,0,1,1,0,163.650183902088,0,0
South,Online,Fiber,Basic,Existing,1,1,0,1,1,164.14804766870395,2,0
West,Online,5G,Standard,New,1,1,1,1,1,167.13834190672978,0,0
West,Online,Fiber,Basic,Existing,1,1,1,1,1,138.34349800012387,1,0
West,Online,DSL,Basic,New,1,0,1,1,1,122.31758447937625,0,0
East,Store,5G,Basic,Existing,1,1,1,1,0,179.6358712546764,0,0
North,Phone,Fiber,Basic,Existing,1,1,1,0,0,133.19274145313972,1,0
South,Store,5G,Basic,New,1,1,1,1,1,54.85059678581054,1,0
East,Phone,Fiber,Basic,Existing,1,1,1,1,0,95.75748942937643,0,0
South,Online,DSL,Premium,Existing,1,1,1,1,1,154.10524182956516,0,0
South,Phone,5G,Basic,Existing,0,1,1,1,0,105.77259358137893,1,0
South,Online,Fiber,Basic,New,1,1,0,1,1,168.0427196060345,0,0
East,Store,Fiber,Basic,Existing,0,1,1,1,0,114.76008010092714,2,0
North,Store,DSL,Basic,Existing,0,1,1,1,1,101.64671839850513,1,0
South,Phone,DSL,Standard,New,1,0,1,1,1,95.89706817524181,0,0
North,Online,Fiber,Basic,New,1,0,1,1,0,90.39310122409688,1,0
North,Online,Fiber,Basic,Existing,1,1,1,1,0,116.69357555194043,1,0
West,Phone,5G,Basic,New,1,1,0,1,1,135.87611899456903,0,0
East,Online,5G,Premium,Existing,0,1,1,1,1,187.96723000898876,1,0
East,Online,Fiber,Basic,New,1,1,1,1,0,157.08418228498914,1,0
West,Online,DSL,Standard,New,1,1,1,1,1,73.8317508626301,2,0
West,Store,5G,Premium,New,1,1,0,0,0,112.61872167785775,1,1
North,Store,Fiber,Standard,New,0,1,1,1,1,89.05537184154895,1,0
South,Store,DSL,Premium,Existing,1,1,1,1,0,78.85363345708552,0,0
East,Online,DSL,Premium,New,1,1,1,1,0,145.3200666589473,0,0
South,Store,Fiber,Basic,Existing,1,1,1,1,1,58.02884242423622,1,0
South,Online,Fiber,Basic,Existing,0,1,1,0,0,44.1572567123702,1,1
West,Online,5G,Premium,Existing,0,1,1,1,0,106.1714962672821,0,0
South,Phone,Fiber,Basic,New,1,1,0,1,1,61.979941689330715,1,0
North,Online,5G,Basic,New,1,1,1,1,1,121.74565069006286,1,0
West,Store,DSL,Premium,New,1,1,0,0,0,128.00821780266207,2,1
South,Store,5G,Premium,New,1,1,1,1,0,66.52221981879623,2,0
West,Online,Fiber,Standard,Existing,0,1,1,1,0,151.46760734960765,0,0
North,Store,5G,Premium,New,1,1,1,1,0,58.24165158206709,1,0
North,Online,DSL,Standard,Existing,1,1,1,1,1,138.79274115006814,0,0
South,Phone,DSL,Standard,New,1,1,1,1,1,143.26352505459755,0,0
West,Online,Fiber,Basic,New,1,0,1,1,1,169.5054102689746,3,1
South,Online,5G,Basic,Existing,1,1,1,1,0,181.897636434967,1,0
South,Phone,Fiber,Premium,New,1,1,1,1,1,147.23746601331845,1,0
West,Store,Fiber,Premium,New,1,1,1,1,0,139.31831705203143,0,0
South,Phone,DSL,Standard,Existing,1,1,1,1,1,148.37300978342685,2,0
North,Phone,5G,Standard,New,1,1,1,1,1,124.3859708732213,0,0
West,Online,Fiber,Basic,Existing,0,1,1,1,1,138.70180581485167,0,0
West,Online,DSL,Premium,Existing,1,1,1,1,0,184.95419882632925,1,0
West,Phone,Fiber,Premium,New,1,1,1,1,0,151.09695092053443,0,0
West,Store,5G,Premium,Existing,1,0,0,1,0,88.19195933626233,0,1
South,Phone,Fiber,Premium,Existing,1,0,1,1,0,154.39901285253285,0,0
South,Store,5G,Basic,New,1,1,1,1,0,54.49650323597549,0,0
North,Phone,DSL,Basic,New,1,1,1,1,0,112.4923248155641,2,0
East,Phone,DSL,Standard,New,1,1,0,1,1,102.88758962539376,0,0
East,Store,Fiber,Basic,Existing,1,1,1,1,0,93.49627672833749,2,0
North,Phone,DSL,Standard,Existing,0,1,1,1,0,139.72739432824977,0,0
East,Online,Fiber,Basic,New,1,0,1,1,0,67.06267883610026,1,0
North,Phone,Fiber,Basic,Existing,1,1,1,1,1,190.71849644046435,1,0
South,Online,5G,Premium,Existing,1,1,1,1,1,81.19798725176918,0,0
West,Store,Fiber,Standard,New,1,1,1,0,1,150.97515978271804,1,0
West,Store,5G,Standard,New,0,1,1,1,1,110.02982659751275,1,0
South,Online,Fiber,Standard,New,1,1,1,0,1,72.74104775372408,0,0
West,Phone,5G,Basic,Existing,1,1,1,1,0,107.82126532000744,0,0
West,Online,DSL,Premium,Existing,1,1,1,1,1,97.9870850447926,0,0
East,Online,Fiber,Basic,New,1,1,1,1,0,164.85078705389196,0,0
South,Store,5G,Premium,Existing,1,1,1,1,0,145.3742250573251,0,0
East,Online,Fiber,Basic,New,1,1,1,1,0,173.3049875692593,0,0
East,Phone,5G,Standard,New,1,1,1,1,1,46.658556937519684,0,0
West,Online,5G,Basic,New,0,1,1,1,0,173.24311338827403,0,0
West,Store,Fiber,Standard,Existing,1,1,1,1,1,105.87378164148146,1,0
South,Phone,Fiber,Premium,Existing,1,1,1,1,0,81.36625979581332,1,0
West,Store,DSL,Standard,Existing,1,1,0,1,0,72.62572493119258,0,0
West,Online,DSL,Standard,Existing,1,1,0,1,0,95.46219251797118,0,0
South,Online,DSL,Standard,Existing,1,1,1,1,1,95.39518814848319,0,0
West,Store,Fiber,Standard,Existing,1,1,1,1,0,62.804707518539935,2,0
East,Store,DSL,Premium,New,1,1,1,1,0,135.90890011483012,0,0
South,Phone,5G,Basic,New,1,1,1,1,0,53.21942373261912,2,0
West,Store,Fiber,Basic,New,1,0,1,1,1,120.02716512162785,1,0
North,Store,5G,Basic,New,1,1,1,1,1,102.66616828203146,0,0
South,Online,5G,Basic,Existing,1,1,1,1,0,170.43131142833766,0,0
South,Online,5G,Standard,New,0,1,0,1,0,75.23852404414951,1,0
North,Store,Fiber,Premium,New,0,1,1,1,0,129.61011137327128,0,0
West,Store,Fiber,Premium,New,1,1,1,1,0,58.90247418335824,1,0
West,Online,DSL,Basic,Existing,1,1,1,1,0,154.70494622473052,0,0
South,Phone,DSL,Basic,New,0,1,1,1,0,91.99387259366779,1,0
South,Phone,DSL,Premium,New,0,1,1,1,1,193.44767844892718,1,0
West,Phone,DSL,Premium,New,1,1,1,1,1,185.1081233426005,0,0
West,Phone,5G,Standard,New,1,0,1,1,1,116.5856052344425,0,0
East,Online,Fiber,Premium,Existing,1,1,1,1,0,166.28931297893638,3,0
South,Store,DSL,Premium,Existing,1,1,1,1,0,51.87570275971838,0,0
South,Phone,5G,Standard,New,1,1,1,1,0,165.17072555505194,0,0
North,Online,Fiber,Standard,New,1,1,1,1,0,111.61651759688355,2,0
East,Store,Fiber,Standard,Existing,1,1,1,1,0,55.14035079144391,2,0
West,Phone,Fiber,Premium,Existing,1,1,1,1,0,84.53502579521478,1,0
East,Store,5G,Premium,Existing,1,1,1,1,1,87.8972340009036,2,0
West,Phone,DSL,Premium,Existing,1,1,1,1,0,154.6760441826221,0,0
West,Store,Fiber,Standard,New,0,1,1,1,1,165.84308817576994,0,0
East,Phone,5G,Premium,Existing,1,1,1,1,0,125.33250001553162,0,0
South,Phone,Fiber,Premium,New,1,1,1,1,0,92.92187792233862,0,0
West,Store,5G,Standard,Existing,1,1,1,0,0,105.19195838799129,0,0
East,Store,DSL,Basic,New,1,0,1,1,0,139.99309805107754,1,0
North,Store,DSL,Basic,Existing,0,1,1,1,1,141.03943321573422,2,0
East,Online,Fiber,Premium,New,1,1,1,1,0,68.97485632760805,1,0
North,Online,DSL,Standard,Existing,1,0,0,1,1,120.09286517236303,1,1
West,Store,DSL,Standard,Existing,1,0,0,1,0,130.77712683414978,2,1
East,Online,5G,Premium,New,1,1,1,1,1,159.9310062113548,1,0
East,Phone,5G,Premium,New,1,1,1,1,0,114.73883332828153,0,0
North,Store,Fiber,Basic,Existing,1,1,1,1,0,189.86305563344902,2,0
East,Online,5G,Standard,New,1,1,0,1,0,146.49703161471885,0,0
East,Store,DSL,Premium,New,1,1,1,1,0,155.54269815484295,1,0
West,Phone,5G,Standard,Existing,0,1,1,1,0,133.82645749836217,1,0
East,Phone,DSL,Premium,Existing,1,1,1,0,0,175.27192727838806,1,0
South,Online,Fiber,Basic,Existing,1,1,1,1,1,97.53253372309844,1,0
North,Phone,DSL,Premium,New,1,1,1,0,1,45.12562136635785,1,0
East,Store,5G,Basic,Existing,1,1,1,1,1,58.32414835404053,1,0
North,Online,5G,Basic,Existing,0,1,1,1,1,108.54035771656382,1,0
North,Store,5G,Premium,New,1,1,1,1,1,102.77724071221142,0,0
North,Store,5G,Premium,New,1,0,1,1,0,111.53093425584325,0,0
East,Store,Fiber,Basic,Existing,1,1,1,1,1,126.23063424078168,0,0
East,Phone,DSL,Standard,New,1,1,1,1,1,105.25494506836273,0,0
North,Store,5G,Standard,New,1,1,1,0,1,47.39952652532523,2,1
South,Phone,DSL,Basic,Existing,1,1,1,1,0,167.9547352422519,0,0
North,Store,Fiber,Basic,New,0,1,1,1,1,189.55524205227687,1,0
South,Phone,DSL,Premium,New,1,1,1,1,0,132.64448248211232,1,0
North,Phone,5G,Premium,New,0,1,0,1,1,114.87518398516215,1,0
West,Phone,DSL,Basic,Existing,1,1,1,1,0,58.24426632270027,0,0
North,Store,5G,Basic,New,0,1,1,0,1,187.7138413698804,0,1
North,Store,5G,Standard,Existing,0,1,1,1,0,97.86650105413736,1,0
East,Phone,Fiber,Standard,Existing,0,0,1,1,1,164.06452356754585,0,1
South,Store,Fiber,Standard,New,1,1,0,1,1,70.940221730146,1,0
West,Phone,DSL,Basic,Existing,1,1,1,1,1,185.43467326391914,0,0
South,Store,DSL,Basic,Existing,1,1,1,1,0,153.9208336897497,1,0
West,Phone,5G,Standard,Existing,1,1,1,1,0,90.13880521120382,0,0
North,Phone,5G,Standard,New,0,1,1,1,1,161.35882196597598,2,0
East,Online,5G,Premium,Existing,1,1,1,1,0,88.68548528732362,0,0
East,Store,5G,Premium,Existing,0,1,1,1,0,74.35754431974044,2,0
South,Store,Fiber,Basic,Existing,1,1,1,1,0,169.23012300408544,0,0
East,Online,5G,Premium,Existing,1,1,1,1,0,188.79127589099198,0,0
South,Phone,Fiber,Basic,Existing,1,1,1,1,1,48.30000105634305,0,0
South,Phone,DSL,Basic,Existing,1,1,1,1,0,53.92555311720861,0,0
West,Online,DSL,Basic,Existing,1,1,1,1,0,181.79526853921905,1,0
South,Online,Fiber,Standard,New,1,1,0,1,1,191.55879328991625,1,0
West,Phone,5G,Premium,New,1,1,1,1,1,153.00400553235337,0,0
East,Store,DSL,Premium,New,1,0,1,1,1,108.88542937913957,0,0
South,Online,Fiber,Premium,Existing,1,1,1,1,1,122.77504804623294,2,0
South,Online,DSL,Premium,Existing,0,1,1,1,0,99.35862045930796,1,0
North,Online,5G,Standard,New,1,1,1,1,0,191.01563447987039,0,0
South,Online,Fiber,Premium,Existing,1,1,1,1,0,149.03935734019825,2,0
South,Online,DSL,Premium,Existing,0,1,0,1,0,191.68022447455155,0,0
North,Online,5G,Standard,New,1,1,0,0,0,184.63968964161862,1,1
North,Phone,Fiber,Premium,Existing,1,1,0,1,0,149.66266752820883,1,0
East,Phone,Fiber,Premium,New,0,1,1,1,1,77.43230001744884,1,0
South,Online,Fiber,Standard,New,1,1,1,1,1,111.88910755818705,0,0
East,Phone,Fiber,Standard,Existing,1,1,0,1,0,147.82093892572482,1,0
East,Store,DSL,Standard,New,1,1,1,1,1,115.0297272752357,0,0
North,Store,Fiber,Standard,Existing,1,1,0,1,0,110.80326788279031,1,0
West,Online,Fiber,Basic,Existing,1,1,1,1,0,107.69255540926775,0,0
East,Store,Fiber,Standard,New,1,0,1,1,1,68.5908849154751,0,0
West,Store,Fiber,Premium,Existing,1,1,1,0,1,101.67736594527561,0,0
South,Phone,Fiber,Premium,Existing,1,1,1,1,0,198.0526629521391,1,0
North,Phone,5G,Premium,New,1,1,1,1,0,81.04148107473692,0,0
South,Phone,DSL,Premium,Existing,1,1,0,0,0,89.6790305679495,0,1
South,Phone,5G,Basic,Existing,1,1,1,1,0,194.13443500710895,1,0
North,Store,DSL,Basic,New,1,1,1,1,1,121.92966625780615,0,0
South,Online,Fiber,Basic,Existing,1,1,1,0,0,163.4798716434089,0,0
North,Phone,DSL,Premium,Existing,1,1,1,1,1,79.40982810314749,0,0
West,Store,Fiber,Premium,Existing,1,1,0,1,0,104.42661449198556,0,0
South,Phone,Fiber,Standard,New,1,1,0,1,1,139.5661213958044,0,0
North,Store,5G,Standard,New,0,1,1,1,0,80.08377282207402,0,0
East,Phone,5G,Premium,New,1,1,1,1,0,101.56383194337516,1,0
South,Online,5G,Standard,Existing,1,1,1,0,0,116.15635333168429,0,0
West,Phone,DSL,Standard,New,1,1,1,0,0,174.6360105797881,0,0
North,Online,DSL,Premium,New,1,1,1,1,1,150.82778690688644,0,0
South,Phone,5G,Basic,New,1,1,1,1,0,186.62107394098115,0,0
South,Phone,5G,Premium,New,1,1,1,1,1,194.71209932548697,2,0
South,Phone,Fiber,Premium,Existing,1,1,0,1,0,115.64686306500612,0,0
West,Store,DSL,Standard,New,1,1,1,1,1,107.2027071272558,0,0
North,Store,Fiber,Standard,Existing,1,1,1,1,0,129.68660735015473,1,0
East,Online,DSL,Premium,New,0,1,1,0,0,183.6589057607423,0,1
East,Online,5G,Basic,Existing,1,1,1,1,1,43.16026001213139,0,0
East,Store,DSL,Premium,New,0,1,1,1,1,77.1160482698715,1,0
North,Online,DSL,Basic,Existing,1,1,1,1,1,174.01618371080195,2,0
East,Online,Fiber,Basic,New,1,1,1,1,0,123.52934828970034,0,0
West,Store,5G,Premium,Existing,1,1,1,1,0,173.32784599154905,0,0
North,Store,5G,Premium,New,1,1,1,1,0,144.25230137959915,0,0
South,Store,5G,Premium,Existing,1,0,1,1,1,170.0852805294317,0,0
West,Store,Fiber,Basic,New,1,1,0,1,1,106.94392686491769,0,0
South,Phone,Fiber,Standard,Existing,1,1,1,1,0,41.595430610010844,0,0
East,Store,Fiber,Basic,New,1,1,0,1,0,147.83882779050072,1,0
West,Online,DSL,Basic,Existing,1,0,1,1,1,119.5262836666054,2,1
North,Phone,DSL,Basic,New,1,1,1,1,0,197.33692974962395,1,0
West,Phone,Fiber,Standard,New,1,1,1,1,1,59.23871708111028,2,0
South,Online,Fiber,Basic,New,1,1,1,1,0,139.12462406115543,0,0
North,Phone,5G,Basic,Existing,1,1,0,1,0,88.19642358643759,0,0
West,Online,DSL,Basic,New,1,1,0,1,1,120.37655312134449,0,0
West,Phone,DSL,Standard,New,1,1,1,1,0,51.73444237743068,1,0
West,Phone,5G,Basic,New,1,1,1,1,0,177.76054320026523,1,0
West,Online,5G,Standard,Existing,1,1,0,1,0,182.6371571996585,0,0
North,Online,5G,Standard,Existing,0,1,1,1,0,118.65817490153975,0,0
South,Online,Fiber,Premium,New,1,1,1,1,0,53.3643955168929,1,0
West,Online,Fiber,Premium,New,0,1,1,1,1,132.9829152207671,1,0
North,Store,Fiber,Premium,Existing,1,1,1,0,1,85.86882328294855,1,0
South,Store,Fiber,Standard,Existing,1,1,1,1,0,43.99632525089183,1,0
West,Online,Fiber,Premium,Existing,1,1,1,1,0,172.75258651117852,0,0
South,Store,DSL,Premium,New,1,0,1,1,0,60.646451564541195,0,0
South,Online,DSL,Premium,New,1,1,1,0,1,188.02216144787005,0,0
North,Online,DSL,Standard,Existing,0,1,1,1,1,146.09628970889858,0,0
South,Phone,5G,Basic,New,1,1,1,1,0,62.890580430997645,0,0
North,Online,DSL,Premium,Existing,1,0,1,1,0,82.60114014940511,0,0
West,Online,5G,Premium,Existing,1,1,1,1,1,196.25923515104688,0,0
South,Online,DSL,Premium,Existing,1,1,0,0,0,143.76762469161054,0,1
South,Online,Fiber,Premium,Existing,1,1,1,1,1,117.13093985986481,1,0
East,Phone,DSL,Standard,New,1,1,1,1,1,192.65119376051751,0,0
West,Online,Fiber,Basic,Existing,1,0,1,1,0,44.86790558160841,0,0
West,Phone,Fiber,Basic,New,1,1,1,1,0,101.35864908632564,0,0
East,Online,DSL,Premium,New,1,1,1,1,0,170.91905951862037,0,0
East,Phone,DSL,Basic,Existing,1,1,1,1,0,192.82069890485496,0,0
North,Store,Fiber,Premium,New,1,1,1,1,0,165.45565088808826,1,0
North,Phone,5G,Premium,New,1,1,1,1,0,141.96382004219774,1,0
South,Phone,5G,Basic,New,1,1,1,1,1,60.5750446724603,1,0
South,Online,DSL,Basic,Existing,1,1,1,1,0,125.88935302736394,1,0
South,Phone,Fiber,Standard,Existing,1,1,1,1,0,131.94516095240232,2,0
South,Phone,5G,Premium,Existing,1,1,1,1,1,172.5246523811039,1,0
North,Online,DSL,Basic,New,1,1,1,0,0,147.0498768911075,0,0
West,Store,DSL,Standard,New,1,1,0,1,0,175.27400202120884,1,0
South,Store,Fiber,Basic,Existing,1,1,1,1,1,132.90898019945394,0,0
West,Store,5G,Basic,New,1,1,1,1,0,61.681826902396764,0,0
South,Phone,DSL,Premium,Existing,0,1,1,1,0,159.8812591811918,1,0
East,Online,5G,Standard,Existing,0,0,0,1,0,141.78795645227578,1,1
South,Store,DSL,Premium,Existing,1,1,1,0,1,95.70699621123234,1,0
South,Store,DSL,Basic,New,1,1,1,1,0,171.13178921498667,0,0
South,Store,5G,Standard,New,1,1,1,1,0,181.31498698478254,0,0
North,Store,5G,Premium,Existing,1,1,1,1,1,157.42367017811026,2,0
East,Online,Fiber,Standard,Existing,1,1,1,1,0,117.44183560404852,0,0
South,Store,Fiber,Basic,Existing,1,1,1,1,1,89.48843901185599,2,0
South,Phone,Fiber,Standard,New,1,1,1,1,0,76.57229826411141,0,0
West,Phone,Fiber,Basic,Existing,0,1,1,1,1,172.89463502250894,1,0
East,Online,5G,Premium,Existing,0,1,1,1,1,144.12546987872574,1,0
South,Store,Fiber,Basic,New,1,1,1,1,1,142.51790530934176,1,0
West,Store,5G,Basic,New,1,1,1,1,0,72.07192564823798,0,0
West,Phone,DSL,Standard,New,1,0,1,1,0,128.89943939368035,0,0
North,Online,5G,Standard,Existing,0,0,1,1,1,198.0009036708641,0,1
